Year;ID_Unit;ID_UnitType;RegistrationNumber;UnitName;Location;RegularMembersTo6;RegularMembersTo15;RegularMembersTo18;RegularMembersTo26;RegularMembersFrom26;RegularMembers;MembersTo6;MembersTo15;MembersTo18;MembersTo26;MembersFrom26;Members
2019;23924;oddil;219.01.008;8 .oddíl;Brandıs nad Labem;3;39;4;0;2;48;3;39;4;0;2;48
2019;23926;oddil;219.01.012;12. klub OS;Brandıs nad Labem;0;0;0;0;15;15;0;0;0;0;15;15
2019;23928;oddil;219.02.001-1;Šíp;Jirny;1;18;2;4;2;27;1;18;2;4;2;27
2019;23929;oddil;219.02.001-2;Støelka;Jirny;0;40;6;5;2;53;0;40;6;5;2;53
2019;23930;oddil;219.02.027;27. oddíl;Jirny;0;0;0;0;15;15;0;0;0;0;15;15
2019;23932;oddil;219.03.001;Ještìrky;Klecany;0;25;1;0;1;27;0;25;1;0;1;27
2019;23933;oddil;219.03.003;Kejklíøi;Klecany;0;28;1;0;2;31;0;28;1;0;2;31
2019;23934;oddil;219.03.005;Roveøi;Klecany;0;0;11;9;0;20;0;0;11;9;0;20
2019;23935;oddil;219.03.009;Oldskauti;Klecany;0;0;0;1;21;22;0;0;0;1;22;23
2019;28249;oddil;219.03.013;Tøináctka;;0;25;6;1;2;34;0;25;6;1;2;34
2019;23937;oddil;219.04.001;Vlèí dùl;Líbeznice-Zlonín;0;15;0;3;1;19;0;15;0;3;1;19
2019;29584;oddil;219.04.002;Plameòáci;;0;2;12;3;1;18;0;2;12;3;1;18
2019;23941;oddil;219.04.004;Stopaøi;Líbeznice;0;16;1;1;1;19;0;16;1;1;2;20
2019;28197;oddil;219.04.007;Klubíèko;Líbeznice;0;19;0;1;3;23;0;19;0;1;3;23
2019;28444;oddil;219.04.010;Pátı oceán;Hovorèovice;2;30;0;0;4;36;2;30;0;0;4;36
2019;28395;oddil;219.04.011;Amazonky;Líbeznice;0;23;0;6;0;29;0;23;0;6;1;30
2019;29555;oddil;219.04.012;Surikaty;Líbeznice;0;12;0;1;3;16;0;12;0;1;3;16
2019;23938;oddil;219.04.014;Štiky;Líbeznice;0;9;7;1;2;19;0;9;7;1;2;19
2019;23943;oddil;219.04.077;"77. klub oldskautù ""Willi""";Líbeznice;0;0;0;0;12;12;0;0;0;0;12;12
2019;23946;oddil;219.05.001;1. oddíl - chlapeckı;Èelákovice;0;19;0;0;2;21;0;19;0;0;2;21
2019;23947;oddil;219.05.002;2. oddíl - dívèí;Èelákovice;0;19;9;4;2;34;0;19;9;4;2;34
2019;23949;oddil;219.05.004;4. oddíl - R+R a oldskauti;Èelákovice;0;0;0;8;9;17;0;0;0;8;9;17
2019;23950;oddil;219.05.005;5. oddíl - skauti Poutníci;Èelákovice;0;20;8;4;1;33;0;20;8;4;1;33
2019;23952;oddil;219.06.001;1. roverskı kmen Diversity;Øíèany;0;0;2;5;0;7;0;0;2;17;0;19
2019;23953;oddil;219.06.002;2. oddíl skautek Dálava;Øíèany;0;23;17;6;0;46;0;23;17;7;0;47
2019;23954;oddil;219.06.003;3. smeèka vlèat Bobøi;Øíèany;0;38;1;2;3;44;0;38;1;2;3;44
2019;23955;oddil;219.06.004;4. oddíl skautù Jeleni;Øíèany;0;27;1;6;0;34;0;27;1;6;0;34
2019;23956;oddil;219.06.005;5. roj svìtlušek;Øíèany;0;33;3;5;0;41;0;33;3;5;0;41
2019;23957;oddil;219.06.006;6. klub oldskautù;Øíèany;0;0;0;0;54;54;0;0;0;0;56;56
2019;29524;oddil;219.06.007;7. oddíl Kolovraty;Kolovraty;15;18;1;0;12;46;15;18;1;0;12;46
2019;29149;oddil;219.06.008;8. oddíl Mnichovice;Mnichovice;0;45;1;0;4;50;0;45;1;0;5;51
2019;23962;oddil;219.08.006;Fénix;Úvaly;0;20;3;4;1;28;0;20;3;4;1;28
2019;23963;oddil;219.08.013;Safira;Úvaly;0;32;6;5;3;46;0;32;6;5;3;46
2019;23964;oddil;219.08.024;Salamandr;Úvaly;0;14;7;4;0;25;0;14;7;4;0;25
2019;23966;oddil;219.08.430;430. oddíl;Úvaly;0;0;0;0;9;9;0;0;0;0;9;9
2019;29408;oddil;219.09.001;Oddíl vlèat;;0;27;1;2;1;31;0;27;2;3;1;33
2019;23968;oddil;219.09.002;2. oddíl;Stará Boleslav;0;18;3;0;1;22;0;18;14;5;1;38
2019;28225;oddil;219.09.003;Vèelièky;Stará Boleslav;12;3;0;1;2;18;12;3;0;1;2;18
2019;23969;oddil;219.09.004;Dívèí oddíl;Stará Boleslav;0;39;2;0;3;44;0;39;11;2;3;55
2019;23971;oddil;219.09.006;Oddíl R+R;Stará Boleslav;0;0;15;4;1;20;0;0;15;5;1;21
2019;23974;oddil;219.10.001;1. oddíl;Brandıs nad Labem;0;0;0;0;9;9;0;0;0;0;9;9
2019;23976;oddil;219.10.003;Bublinky;Brandıs nad Labem;1;24;5;4;0;34;1;24;5;4;0;34
2019;23977;oddil;219.10.004;4. oddíl;Brandıs nad Labem;0;22;2;3;4;31;0;22;2;3;4;31
2019;23979;oddil;219.11.001-1;Sosna;Zápy, Zeleneè;0;33;1;3;1;38;0;33;1;3;1;38
2019;23980;oddil;219.11.001-2;Limba;Zápy;0;14;4;2;1;21;0;14;4;2;1;21
2019;23981;oddil;219.11.001-3;OS-Klub;Zápy;0;0;0;3;3;6;0;0;0;3;3;6
2019;23989;oddil;21A.01.011;Brtdníci;Mníšek pod Brdy;0;13;9;5;4;31;0;13;9;5;4;31
2019;23990;oddil;21A.01.012;Skautky a svìtlušky;Mníšek pod Brdy;0;28;3;4;5;40;0;28;3;4;6;41
2019;27731;oddil;21A.01.014;Vlèata;Mníšek pod Brdy a okolí;0;21;1;2;3;27;0;21;1;2;3;27
2019;27645;oddil;21A.01.017;Dráèata;Mníšek pod Brdy;8;17;0;0;3;28;8;17;0;0;4;29
2019;23994;oddil;21A.02.021;Vlci;Dobøichovice;0;19;0;1;2;22;0;19;2;1;3;25
2019;23995;oddil;21A.02.022;Bobøi Øevnice;Øevnice;1;33;7;4;2;47;1;33;7;4;3;48
2019;23996;oddil;21A.02.023;Rysové;Dobøichovice;0;20;0;3;1;24;0;20;1;3;1;25
2019;27649;oddil;21A.02.028;Fabiánùv;Dobøichovice, Øevnice;0;0;9;7;1;17;0;0;10;11;2;23
2019;23998;oddil;21A.02.029;Bílá Podkova;Hostivice;0;13;6;2;3;24;0;13;6;2;3;24
2019;24000;oddil;21A.06.013;13. skautskı oddíl Sagittarius;Vrané nad Vltavou;0;20;5;0;2;27;0;20;5;1;2;28
2019;24002;oddil;21A.06.033;33. roverskı kmen;Vrané nad Vltavou;0;0;8;5;0;13;0;0;8;6;0;14
2019;24003;oddil;21A.06.035;35. oddíl vlèat a svìtlušek;Vrané nad Vltavou;0;29;0;1;1;31;0;29;0;1;2;32
2019;24004;oddil;21A.06.037;37. klub oldskautù;Vrané nad Vltavou;0;0;0;0;11;11;0;0;0;0;12;12
2019;24005;oddil;21A.06.039;39. oddíl Ohrobecká Medvíïata;Ohrobec;0;19;1;0;7;27;0;23;3;0;7;33
2019;27908;oddil;21A.07.005;5. Modrı oddlíl;Všenory;0;10;5;3;4;22;0;10;5;3;4;22
2019;29610;oddil;21A.07.006;Sardinky;Všenory;0;12;1;1;1;15;0;12;1;1;1;15
